point_id,timestamp,time_from_start,x_pixel,y_pixel,x_normalized,y_normalized,velocity_px_per_sec,movement_direction_x,movement_direction_y,acceleration,movement_type,is_fixation,fixation_duration,fixation_center_x,fixation_center_y,estimated_line,estimated_word_position,session_duration,total_fixations,average_velocity,reading_speed_wpm,fixation_rate
186,1755870079.6120682,32.83243536949158,794,671,0.7351851851851852,0.9319444444444445,857.0683660989217,28,4,-359.3250440260755,saccade,False,0,0,0,18.63888888888889,8.822222222222223,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
187,1755870079.6450756,32.865442752838135,816,677,0.7555555555555555,0.9402777777777778,690.8608374847431,22,6,-166.2075286141786,saccade,True,0.17402887344360352,842.75,682.25,18.805555555555557,9.066666666666666,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
188,1755870079.6895854,32.90995264053345,832,679,0.7703703703703704,0.9430555555555555,362.26816852416437,16,2,-328.59266896057875,saccade,True,0.17402887344360352,842.75,682.25,18.86111111111111,9.244444444444444,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
189,1755870079.7215848,32.94195199012756,844,680,0.7814814814814814,0.9444444444444444,376.3074791059631,12,1,14.039310581798759,saccade,True,0.17402887344360352,842.75,682.25,18.88888888888889,9.377777777777778,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
190,1755870079.754104,32.97447109222412,853,682,0.7898148148148149,0.9472222222222222,283.5116550856071,9,2,-92.79582402035601,smooth_pursuit,True,0.17402887344360352,842.75,682.25,18.944444444444443,9.477777777777778,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
191,1755870079.7861032,33.00647044181824,842,684,0.7796296296296297,0.95,349.3927229556785,-11,2,65.88106787007138,saccade,True,0.17402887344360352,842.75,682.25,19.0,9.355555555555556,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
192,1755870079.8191044,33.03947162628174,805,684,0.7453703703703703,0.95,1121.1718791766907,-37,0,771.7791562210123,saccade,False,0,0,0,19.0,8.944444444444445,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
193,1755870079.851621,33.071988105773926,777,685,0.7194444444444444,0.9513888888888888,861.6508272051852,-28,1,-259.52105197150547,saccade,False,0,0,0,19.02777777777778,8.633333333333333,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
194,1755870079.8836641,33.1040313243866,753,686,0.6972222222222222,0.9527777777777777,749.6383115967644,-24,1,-112.01251560842081,saccade,False,0,0,0,19.055555555555557,8.366666666666667,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
195,1755870079.9166644,33.13703155517578,699,687,0.6472222222222223,0.9541666666666667,1636.632749952282,-54,1,886.9944383555176,saccade,False,0,0,0,19.083333333333332,7.766666666666667,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
